2018-06-15 06:54:03,927 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@73ad2d6: startup date [Fri Jun 15 06:54:03 PDT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-06-18 00:49:56,704 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@166a102[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>\nConnection: keep...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:49:56,710 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@66fcf339{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:49:57,125 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3f4e6bb1[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>host:8161\r\nConnec...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:49:57,130 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@4f4fe7e9{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:01,703 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@166a102[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>\nConnection: keep...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:01,707 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@7d553ce5{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:04,873 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3f4e6bb1[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>host:8161\r\nConnec...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:04,878 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@3e96638f{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:05,144 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@166a102[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>\nConnection: keep...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:05,149 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@5cd009c2{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:08,448 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3f4e6bb1[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>host:8161\r\nConnec...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:50:08,453 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@32a8b15{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:51:50,946 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@166a102[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>\nConnection: keep...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:51:50,952 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@21fa3161{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:51:59,417 | WARN  | Illegal character 0x10 in state=START for buffer HeapByteBuffer@3f4e6bb1[p=1,l=48,c=16384,r=47]={\x10<<<.\x00\x06MQIsdp\x03\xC2\x00\n\x00\x0bde...1\x00\x0cpulsatemay24>>>host:8161\r\nConnec...\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
2018-06-18 00:51:59,423 | WARN  | badMessage: 400 Illegal character 0x10 for HttpChannelOverHttp@6c519441{r=0,c=false,a=IDLE,uri=} | org.eclipse.jetty.http.HttpParser | qtp185467117-65
